objectId,nbErrors,errorsTypes,errorsMessages
o74461,81,"multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf,multipleOf",$.skills[0].value: doit être un multiple de 0.25    $.skills[2].value: doit être un multiple de 0.25    $.skills[3].value: doit être un multiple de 0.25    $.skills[4].value: doit être un multiple de 0.25    $.skills[5].value: doit être un multiple de 0.25    $.skills[6].value: doit être un multiple de 0.25    $.skills[7].value: doit être un multiple de 0.25    $.skills[8].value: doit être un multiple de 0.25    $.skills[9].value: doit être un multiple de 0.25    $.skills[10].value: doit être un multiple de 0.25    $.skills[11].value: doit être un multiple de 0.25    $.skills[12].value: doit être un multiple de 0.25    $.skills[13].value: doit être un multiple de 0.25    $.skills[14].value: doit être un multiple de 0.25    $.skills[16].value: doit être un multiple de 0.25    $.skills[17].value: doit être un multiple de 0.25    $.skills[19].value: doit être un multiple de 0.25    $.skills[20].value: doit être un multiple de 0.25    $.skills[21].value: doit être un multiple de 0.25    $.skills[22].value: doit être un multiple de 0.25    $.skills[23].value: doit être un multiple de 0.25    $.skills[24].value: doit être un multiple de 0.25    $.skills[26].value: doit être un multiple de 0.25    $.skills[27].value: doit être un multiple de 0.25    $.skills[28].value: doit être un multiple de 0.25    $.skills[32].value: doit être un multiple de 0.25    $.skills[33].value: doit être un multiple de 0.25    $.skills[34].value: doit être un multiple de 0.25    $.skills[35].value: doit être un multiple de 0.25    $.skills[36].value: doit être un multiple de 0.25    $.skills[37].value: doit être un multiple de 0.25    $.skills[38].value: doit être un multiple de 0.25    $.skills[39].value: doit être un multiple de 0.25    $.skills[40].value: doit être un multiple de 0.25    $.skills[41].value: doit être un multiple de 0.25    $.skills[42].value: doit être un multiple de 0.25    $.skills[43].value: doit être un multiple de 0.25    $.skills[44].value: doit être un multiple de 0.25    $.skills[45].value: doit être un multiple de 0.25    $.skills[46].value: doit être un multiple de 0.25    $.skills[47].value: doit être un multiple de 0.25    $.skills[48].value: doit être un multiple de 0.25    $.skills[49].value: doit être un multiple de 0.25    $.skills[50].value: doit être un multiple de 0.25    $.skills[51].value: doit être un multiple de 0.25    $.skills[52].value: doit être un multiple de 0.25    $.skills[53].value: doit être un multiple de 0.25    $.skills[54].value: doit être un multiple de 0.25    $.skills[55].value: doit être un multiple de 0.25    $.skills[56].value: doit être un multiple de 0.25    $.skills[57].value: doit être un multiple de 0.25    $.skills[58].value: doit être un multiple de 0.25    $.skills[60].value: doit être un multiple de 0.25    $.skills[61].value: doit être un multiple de 0.25    $.skills[62].value: doit être un multiple de 0.25    $.skills[63].value: doit être un multiple de 0.25    $.skills[64].value: doit être un multiple de 0.25    $.skills[65].value: doit être un multiple de 0.25    $.skills[66].value: doit être un multiple de 0.25    $.skills[67].value: doit être un multiple de 0.25    $.skills[68].value: doit être un multiple de 0.25    $.skills[70].value: doit être un multiple de 0.25    $.skills[71].value: doit être un multiple de 0.25    $.skills[73].value: doit être un multiple de 0.25    $.skills[74].value: doit être un multiple de 0.25    $.skills[75].value: doit être un multiple de 0.25    $.skills[77].value: doit être un multiple de 0.25    $.skills[78].value: doit être un multiple de 0.25    $.skills[79].value: doit être un multiple de 0.25    $.skills[80].value: doit être un multiple de 0.25    $.skills[82].value: doit être un multiple de 0.25    $.skills[83].value: doit être un multiple de 0.25    $.skills[84].value: doit être un multiple de 0.25    $.skills[85].value: doit être un multiple de 0.25    $.skills[86].value: doit être un multiple de 0.25    $.skills[87].value: doit être un multiple de 0.25    $.skills[88].value: doit être un multiple de 0.25    $.skills[89].value: doit être un multiple de 0.25    $.skills[90].value: doit être un multiple de 0.25    $.skills[92].value: doit être un multiple de 0.25$.skills[94].value: doit être un multiple de 0.25
o29987,1,type,$.builtin: string a été trouvé     mais object est attendu
o68602,10,"readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly",$[0].kind: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.ref: est un champ en lecture seule et ne peut pas être modifié    $[1].kind: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.ref: est un champ en lecture seule et ne peut pas être modifié    $[2].kind: est un champ en lecture seule et ne peut pas être modifié$[2].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié
o31055,1,type,$.builtin: string a été trouvé     mais object est attendu
o9942,2,"format,format",$[0].email: ne correspond pas à E1XPf@PAWoinIfVv.grpg du modèle email$[2].email: ne correspond pas à nm8aD6ov3@WstgROoqpbYLtVNWqtC.xqdl du modèle email
o88220,1,type,$.date_vals[0]: string a été trouvé     mais object est attendu
o10078,3,"type,type,type",$.tags.value[0]: number a été trouvé     mais string est attendu    $.tags.value[1]: null a été trouvé     mais string est attendu$.tags.value[2]: boolean a été trouvé     mais string est attendu
o30060,1,type,$.builtin: string a été trouvé     mais object est attendu
o35815,6,"type,type,required,required,required,required",$: array a été trouvé     mais object est attendu    $: array a été trouvé     mais object est attendu    $[0].additionalMeasurements est un champ obligatoire mais manquant    $[0].documentClass est un champ obligatoire mais manquant    $[0].nominalFreq est un champ obligatoire mais manquant$[0].trackedFlag est un champ obligatoire mais manquant
o83086,9,"required,required,required,required,required,required,required,required,required",$[0].tests[0].data est un champ obligatoire mais manquant    $[0].tests[1].data est un champ obligatoire mais manquant    $[0].tests[2].data est un champ obligatoire mais manquant    $[0].tests[3].data est un champ obligatoire mais manquant    $[1].tests[0].data est un champ obligatoire mais manquant    $[2].tests[0].data est un champ obligatoire mais manquant    $[2].tests[1].data est un champ obligatoire mais manquant    $[3].tests[0].data est un champ obligatoire mais manquant$[3].tests[1].data est un champ obligatoire mais manquant
o5988,1,type,$.additionalInfo: object a été trouvé     mais array est attendu
o31032,1,type,$.builtin: string a été trouvé     mais object est attendu
o13404,1,required,$.OutputDirectory est un champ obligatoire mais manquant
o31121,1,type,$.builtin: string a été trouvé     mais object est attendu
o31060,1,type,$.builtin: string a été trouvé     mais object est attendu
o31109,1,type,$.builtin: string a été trouvé     mais object est attendu
o68597,13,"readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly",$[0].kind: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.ref: est un champ en lecture seule et ne peut pas être modifié    $[0].spec.credentials.username: est un champ en lecture seule et ne peut pas être modifié    $[0].spec.domains[0]: est un champ en lecture seule et ne peut pas être modifié    $[1].kind: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié    $[1].spec.credentials.username: est un champ en lecture seule et ne peut pas être modifié    $[1].spec.domains[0]: est un champ en lecture seule et ne peut pas être modifié    $[1].spec.domains[1]: est un champ en lecture seule et ne peut pas être modifié    $[1].spec.domains[2]: est un champ en lecture seule et ne peut pas être modifié    $[1].spec.domains[3]: est un champ en lecture seule et ne peut pas être modifié$[1].spec.domains[4]: est un champ en lecture seule et ne peut pas être modifié
o31132,1,type,$.builtin: string a été trouvé     mais object est attendu
o41780,6,"required,required,required,required,required,required",$.transactions[0].name est un champ obligatoire mais manquant    $.transactions[0].classes[0].name est un champ obligatoire mais manquant    $.transactions[1].name est un champ obligatoire mais manquant    $.transactions[1].classes[0].name est un champ obligatoire mais manquant    $.transactions[1].classes[1].name est un champ obligatoire mais manquant$.transactions[1].classes[2].name est un champ obligatoire mais manquant
o30856,1,type,$.builtin: string a été trouvé     mais object est attendu
o70440,5,"readOnly,readOnly,readOnly,readOnly,readOnly",$.sock.body: est un champ en lecture seule et ne peut pas être modifié    $.sock.id: est un champ en lecture seule et ne peut pas être modifié    $.sock.latitude: est un champ en lecture seule et ne peut pas être modifié    $.sock.longitude: est un champ en lecture seule et ne peut pas être modifié$.sock.title: est un champ en lecture seule et ne peut pas être modifié
o68398,5,"readOnly,readOnly,readOnly,readOnly,readOnly",$.completed: est un champ en lecture seule et ne peut pas être modifié    $.completedAt: est un champ en lecture seule et ne peut pas être modifié    $.createdAt: est un champ en lecture seule et ne peut pas être modifié    $.expiresAt: est un champ en lecture seule et ne peut pas être modifié$.id: est un champ en lecture seule et ne peut pas être modifié
o13137,2,"required,required",$.modified.name est un champ obligatoire mais manquant$.modified.type est un champ obligatoire mais manquant
o31158,1,type,$.builtin: string a été trouvé     mais object est attendu
o13402,1,required,$.SubsetMaterialDefinitions est un champ obligatoire mais manquant
o13110,1,minItems,$.gates[0].parameters: doit contenir au moins 1 éléments
o29991,1,type,$.builtin: string a été trouvé     mais object est attendu
o31108,1,type,$.builtin: string a été trouvé     mais object est attendu
o30832,1,type,$.pitoperationperformerarray: string a été trouvé     mais object est attendu
o30305,1,type,$.builtin: string a été trouvé     mais object est attendu
o68601,14,"readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly",$[0].kind: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié    $[0].metadata.ref: est un champ en lecture seule et ne peut pas être modifié    $[1].kind: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié    $[1].metadata.ref: est un champ en lecture seule et ne peut pas être modifié    $[2].kind: est un champ en lecture seule et ne peut pas être modifié    $[2].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[3].kind: est un champ en lecture seule et ne peut pas être modifié    $[3].metadata.createdOn: est un champ en lecture seule et ne peut pas être modifié    $[3].metadata.modifiedOn: est un champ en lecture seule et ne peut pas être modifié$[3].metadata.ref: est un champ en lecture seule et ne peut pas être modifié
o27789,2,"minItems,required",$.content[2].children: doit contenir au moins 1 éléments$.content[2].priority est un champ obligatoire mais manquant
o25805,10,"readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly,readOnly",$.created: est un champ en lecture seule et ne peut pas être modifié    $.duration: est un champ en lecture seule et ne peut pas être modifié    $.file_size: est un champ en lecture seule et ne peut pas être modifié    $.hash_md5: est un champ en lecture seule et ne peut pas être modifié    $.hash_sha1: est un champ en lecture seule et ne peut pas être modifié    $.height: est un champ en lecture seule et ne peut pas être modifié    $.modified: est un champ en lecture seule et ne peut pas être modifié    $.url: est un champ en lecture seule et ne peut pas être modifié    $.version: est un champ en lecture seule et ne peut pas être modifié$.width: est un champ en lecture seule et ne peut pas être modifié
o24468,1,required,$.status est un champ obligatoire mais manquant
o42148,10,"minItems,required,required,required,required,required,minItems,required,required,required",$.findings[0].detail.trace: doit contenir au moins 1 éléments    $.findings[0].fixes[0].location est un champ obligatoire mais manquant    $.findings[0].fixes[1].location est un champ obligatoire mais manquant    $.findings[0].fixes[2].location est un champ obligatoire mais manquant    $.findings[0].fixes[3].location est un champ obligatoire mais manquant    $.findings[0].fixes[4].location est un champ obligatoire mais manquant    $.findings[1].detail.trace: doit contenir au moins 1 éléments    $.findings[1].fixes[0].location est un champ obligatoire mais manquant    $.findings[1].fixes[1].location est un champ obligatoire mais manquant$.findings[1].fixes[2].location est un champ obligatoire mais manquant
o12458,6,"type,type,type,type,type,type",$.GQU@~CW8@g.maxVolume: object a été trouvé     mais number est attendu    $.GQU@~CW8@g.minVolume: object a été trouvé     mais number est attendu    $.MRyd?P    2;7.maxVolume: object a été trouvé     mais number est attendu    $.MRyd?P    2;7.minVolume: object a été trouvé     mais number est attendu    $.q'~xY:.maxVolume: object a été trouvé     mais number est attendu$.q'~xY:.minVolume: object a été trouvé     mais number est attendu
o84343,3,"required,required,format",$.username est un champ obligatoire mais manquant    $.password est un champ obligatoire mais manquant$.user.email: ne correspond pas à aSeRSW1jGnJ0u4@RJUUrPRbCQbDYzkgKkEkzH.zfk du modèle email
o30398,1,type,$.builtin: string a été trouvé     mais object est attendu
o30411,1,type,$.builtin: string a été trouvé     mais object est attendu
o55595,3,"required,required,required",$.extract.steps[1].statistics est un champ obligatoire mais manquant    $.extract.steps[1].nodes est un champ obligatoire mais manquant$.extract.steps[1].output_path est un champ obligatoire mais manquant
o30265,1,type,$.builtin: string a été trouvé     mais object est attendu
o83760,1,oneOf,$.storage.server: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}
o85190,2,"type,required",$.config.level: integer a été trouvé     mais string est attendu$.config.type est un champ obligatoire mais manquant
o27839,3,"type,type,type",$[1].egressrule: object a été trouvé     mais array est attendu    $[2].egressrule: object a été trouvé     mais array est attendu$[3].egressrule: object a été trouvé     mais array est attendu
o31058,1,type,$.builtin: string a été trouvé     mais object est attendu
o25768,4,"required,oneOf,required,oneOf",$._elements[0].type est un champ obligatoire mais manquant    $._elements[0]: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}    $._elements[1].type est un champ obligatoire mais manquant$._elements[1]: devrait être valide pour un et un seul des schémas     mais plus dun sont valides : {1}
o55357,1,readOnly,$.transfer_request.zone_id: est un champ en lecture seule et ne peut pas être modifié
o27788,12,"required,required,additionalProperties,required,required,required,required,additionalProperties,required,required,additionalProperties,additionalProperties",$.content[1].children[0].children[0].children[0].id est un champ obligatoire mais manquant    $.content[1].children[0].children[0].children[0].id est un champ obligatoire mais manquant    $.content[1].children[0].children[0].children[0].children nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.content[1].children[0].children[0].children[0].remediation_advice est un champ obligatoire mais manquant    $.content[1].children[0].children[0].children[0].references est un champ obligatoire mais manquant    $.content[1].children[0].children[0].id est un champ obligatoire mais manquant    $.content[1].children[0].children[0].id est un champ obligatoire mais manquant    $.content[1].children[0].children[0].children nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires    $.content[1].children[0].children[0].remediation_advice est un champ obligatoire mais manquant    $.content[1].children[0].children[0].references est un champ obligatoire mais manquant    $.content[1].children[0].children nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires$.content[1].children nest pas défini dans le schéma et le schéma nautorise pas de propriétés supplémentaires
